Date,Value,year,month_num,month_lab,name
201808,69.2,2018,8,Aug,New Hampshire
201809,61.1,2018,9,Sep,New Hampshire
201810,45,2018,10,Oct,New Hampshire
201811,31.2,2018,11,Nov,New Hampshire
201812,24.7,2018,12,Dec,New Hampshire
201901,18,2019,1,Jan,New Hampshire
201902,21,2019,2,Feb,New Hampshire
201903,27.4,2019,3,Mar,New Hampshire
201904,42.4,2019,4,Apr,New Hampshire
201905,51.3,2019,5,May,New Hampshire
201906,61.6,2019,6,Jun,New Hampshire
201907,70,2019,7,Jul,New Hampshire
201908,65.7,2019,8,Aug,New Hampshire
201909,57.5,2019,9,Sep,New Hampshire
201910,47.9,2019,10,Oct,New Hampshire
201911,31.5,2019,11,Nov,New Hampshire
201912,24.7,2019,12,Dec,New Hampshire
202001,25.2,2020,1,Jan,New Hampshire
202002,24.2,2020,2,Feb,New Hampshire
202003,34.2,2020,3,Mar,New Hampshire
202004,39.6,2020,4,Apr,New Hampshire
202005,53.4,2020,5,May,New Hampshire
202006,64,2020,6,Jun,New Hampshire
202007,71.1,2020,7,Jul,New Hampshire
202008,66.5,2020,8,Aug,New Hampshire
202009,58.5,2020,9,Sep,New Hampshire
202010,47,2020,10,Oct,New Hampshire
202011,38.5,2020,11,Nov,New Hampshire
202012,28,2020,12,Dec,New Hampshire
202101,23,2021,1,Jan,New Hampshire
202102,20.6,2021,2,Feb,New Hampshire
202103,32.4,2021,3,Mar,New Hampshire
202104,44,2021,4,Apr,New Hampshire
202105,54.5,2021,5,May,New Hampshire
202106,66.1,2021,6,Jun,New Hampshire
202107,65.6,2021,7,Jul,New Hampshire
202108,69.2,2021,8,Aug,New Hampshire
202109,60.5,2021,9,Sep,New Hampshire
202110,52.1,2021,10,Oct,New Hampshire
202111,35.9,2021,11,Nov,New Hampshire
202112,28.9,2021,12,Dec,New Hampshire
202201,14.9,2022,1,Jan,New Hampshire
202202,23.6,2022,2,Feb,New Hampshire
202203,32,2022,3,Mar,New Hampshire
202204,42.6,2022,4,Apr,New Hampshire
202205,57.2,2022,5,May,New Hampshire
202206,61.7,2022,6,Jun,New Hampshire
202207,68.7,2022,7,Jul,New Hampshire
202208,69.8,2022,8,Aug,New Hampshire
202209,58.1,2022,9,Sep,New Hampshire
202210,48.6,2022,10,Oct,New Hampshire
202211,39.5,2022,11,Nov,New Hampshire
202212,28.4,2022,12,Dec,New Hampshire
202301,29.2,2023,1,Jan,New Hampshire
202302,24.4,2023,2,Feb,New Hampshire
202303,32.4,2023,3,Mar,New Hampshire
202304,44.9,2023,4,Apr,New Hampshire
202305,52.8,2023,5,May,New Hampshire
202306,61.8,2023,6,Jun,New Hampshire
202307,70.4,2023,7,Jul,New Hampshire
202308,64.4,2023,8,Aug,New Hampshire
202309,61.8,2023,9,Sep,New Hampshire
202310,52.3,2023,10,Oct,New Hampshire
200001,30,2000,1,Jan,New Jersey
200002,35.3,2000,2,Feb,New Jersey
200003,45.6,2000,3,Mar,New Jersey
200004,49.8,2000,4,Apr,New Jersey
200005,62,2000,5,May,New Jersey
200006,70.3,2000,6,Jun,New Jersey
200007,71,2000,7,Jul,New Jersey
200008,71,2000,8,Aug,New Jersey
200009,64.4,2000,9,Sep,New Jersey
200010,54.9,2000,10,Oct,New Jersey
200011,43,2000,11,Nov,New Jersey
200012,29,2000,12,Dec,New Jersey
200101,29.8,2001,1,Jan,New Jersey
200102,35,2001,2,Feb,New Jersey
200103,38.2,2001,3,Mar,New Jersey
200104,51.4,2001,4,Apr,New Jersey
200105,61.6,2001,5,May,New Jersey
200106,71,2001,6,Jun,New Jersey
200107,71.1,2001,7,Jul,New Jersey
200108,75.5,2001,8,Aug,New Jersey
200109,64.8,2001,9,Sep,New Jersey
200110,55.4,2001,10,Oct,New Jersey
200111,48.8,2001,11,Nov,New Jersey
200112,41.1,2001,12,Dec,New Jersey
200201,36.9,2002,1,Jan,New Jersey
200202,38.4,2002,2,Feb,New Jersey
200203,42.9,2002,3,Mar,New Jersey
200204,53.9,2002,4,Apr,New Jersey
200205,59.2,2002,5,May,New Jersey
200206,70.1,2002,6,Jun,New Jersey
200207,76.1,2002,7,Jul,New Jersey
200208,75.8,2002,8,Aug,New Jersey
200209,67.8,2002,9,Sep,New Jersey
200210,54.1,2002,10,Oct,New Jersey
200211,43.2,2002,11,Nov,New Jersey
200212,33.3,2002,12,Dec,New Jersey
200301,26.4,2003,1,Jan,New Jersey
200302,28.2,2003,2,Feb,New Jersey
200303,41.3,2003,3,Mar,New Jersey
200304,48.5,2003,4,Apr,New Jersey
200305,56.9,2003,5,May,New Jersey
200306,67.4,2003,6,Jun,New Jersey
200307,74.5,2003,7,Jul,New Jersey
200308,75.1,2003,8,Aug,New Jersey
200309,66.9,2003,9,Sep,New Jersey
200310,52.9,2003,10,Oct,New Jersey
200311,48.5,2003,11,Nov,New Jersey
200312,35.5,2003,12,Dec,New Jersey
200401,24.6,2004,1,Jan,New Jersey
200402,33.1,2004,2,Feb,New Jersey
200403,42.8,2004,3,Mar,New Jersey
200404,51.9,2004,4,Apr,New Jersey
200405,66,2004,5,May,New Jersey
200406,69,2004,6,Jun,New Jersey
200407,73.2,2004,7,Jul,New Jersey
200408,72.4,2004,8,Aug,New Jersey
200409,67.6,2004,9,Sep,New Jersey
200410,53.6,2004,10,Oct,New Jersey
200411,46.4,2004,11,Nov,New Jersey
200412,35.6,2004,12,Dec,New Jersey
200501,30.1,2005,1,Jan,New Jersey
200502,34.2,2005,2,Feb,New Jersey
200503,37.1,2005,3,Mar,New Jersey
200504,52.5,2005,4,Apr,New Jersey
200505,56.6,2005,5,May,New Jersey
200506,72.1,2005,6,Jun,New Jersey
200507,76,2005,7,Jul,New Jersey
200508,76.4,2005,8,Aug,New Jersey
200509,70.2,2005,9,Sep,New Jersey
200510,56.3,2005,10,Oct,New Jersey
200511,47.4,2005,11,Nov,New Jersey
200512,32.5,2005,12,Dec,New Jersey
200601,38.7,2006,1,Jan,New Jersey
200602,34.2,2006,2,Feb,New Jersey
200603,41.8,2006,3,Mar,New Jersey
200604,53.4,2006,4,Apr,New Jersey
200605,61.4,2006,5,May,New Jersey
200606,70.1,2006,6,Jun,New Jersey
200607,76.7,2006,7,Jul,New Jersey
200608,74.2,2006,8,Aug,New Jersey
200609,64.3,2006,9,Sep,New Jersey
200610,53.6,2006,10,Oct,New Jersey
200611,49.6,2006,11,Nov,New Jersey
200612,41.7,2006,12,Dec,New Jersey
200701,36.7,2007,1,Jan,New Jersey
200702,27.1,2007,2,Feb,New Jersey
200703,40.9,2007,3,Mar,New Jersey
200704,48.6,2007,4,Apr,New Jersey
200705,62.8,2007,5,May,New Jersey
200706,70.6,2007,6,Jun,New Jersey
200707,73.7,2007,7,Jul,New Jersey
200708,73.4,2007,8,Aug,New Jersey
200709,68,2007,9,Sep,New Jersey
200710,62.1,2007,10,Oct,New Jersey
200711,43.5,2007,11,Nov,New Jersey
200712,35.6,2007,12,Dec,New Jersey
200801,34.3,2008,1,Jan,New Jersey
200802,35.2,2008,2,Feb,New Jersey
200803,41.7,2008,3,Mar,New Jersey
200804,53,2008,4,Apr,New Jersey
200805,57.9,2008,5,May,New Jersey
200806,73,2008,6,Jun,New Jersey
200807,76,2008,7,Jul,New Jersey
200808,71.3,2008,8,Aug,New Jersey
200809,67.4,2008,9,Sep,New Jersey
200810,53.4,2008,10,Oct,New Jersey
200811,43.7,2008,11,Nov,New Jersey
200812,36.6,2008,12,Dec,New Jersey
200901,26.9,2009,1,Jan,New Jersey
200902,35.1,2009,2,Feb,New Jersey
200903,40.8,2009,3,Mar,New Jersey
200904,52.5,2009,4,Apr,New Jersey
200905,61.3,2009,5,May,New Jersey
200906,67.6,2009,6,Jun,New Jersey
200907,72,2009,7,Jul,New Jersey
200908,74.9,2009,8,Aug,New Jersey
200909,64.7,2009,9,Sep,New Jersey
200910,53.4,2009,10,Oct,New Jersey
200911,49.2,2009,11,Nov,New Jersey
200912,34.4,2009,12,Dec,New Jersey
201001,31.2,2010,1,Jan,New Jersey
201002,31.1,2010,2,Feb,New Jersey
201003,46.2,2010,3,Mar,New Jersey
201004,55.5,2010,4,Apr,New Jersey
201005,64,2010,5,May,New Jersey
201006,73.9,2010,6,Jun,New Jersey
201007,78.3,2010,7,Jul,New Jersey
201008,74.9,2010,8,Aug,New Jersey
201009,69.2,2010,9,Sep,New Jersey
201010,56,2010,10,Oct,New Jersey
201011,45,2010,11,Nov,New Jersey
201012,30.8,2010,12,Dec,New Jersey
201101,27.2,2011,1,Jan,New Jersey
201102,34.4,2011,2,Feb,New Jersey
201103,41.2,2011,3,Mar,New Jersey
201104,53.9,2011,4,Apr,New Jersey
201105,63.7,2011,5,May,New Jersey
201106,71.9,2011,6,Jun,New Jersey
201107,78.4,2011,7,Jul,New Jersey
201108,73.5,2011,8,Aug,New Jersey
201109,68.9,2011,9,Sep,New Jersey
201110,55.8,2011,10,Oct,New Jersey
201111,48.9,2011,11,Nov,New Jersey
201112,40.5,2011,12,Dec,New Jersey
201201,35.6,2012,1,Jan,New Jersey
201202,38.9,2012,2,Feb,New Jersey
201203,49.8,2012,3,Mar,New Jersey
201204,52.6,2012,4,Apr,New Jersey
201205,65.1,2012,5,May,New Jersey
201206,70,2012,6,Jun,New Jersey
201207,77.8,2012,7,Jul,New Jersey
201208,74.7,2012,8,Aug,New Jersey
201209,67,2012,9,Sep,New Jersey
201210,56.8,2012,10,Oct,New Jersey
201211,41.5,2012,11,Nov,New Jersey
201212,40.6,2012,12,Dec,New Jersey
201301,33.9,2013,1,Jan,New Jersey
201302,32.8,2013,2,Feb,New Jersey
201303,38.6,2013,3,Mar,New Jersey
201304,51.5,2013,4,Apr,New Jersey
201305,60.9,2013,5,May,New Jersey
201306,71.2,2013,6,Jun,New Jersey
201307,77.8,2013,7,Jul,New Jersey
201308,71.4,2013,8,Aug,New Jersey
201309,64.4,2013,9,Sep,New Jersey
201310,57.1,2013,10,Oct,New Jersey
201311,42.9,2013,11,Nov,New Jersey
201312,36,2013,12,Dec,New Jersey
201401,26,2014,1,Jan,New Jersey
201402,29.5,2014,2,Feb,New Jersey
201403,35.4,2014,3,Mar,New Jersey
201404,50.3,2014,4,Apr,New Jersey
201405,62,2014,5,May,New Jersey
201406,70.6,2014,6,Jun,New Jersey
201407,74.1,2014,7,Jul,New Jersey
201408,70.8,2014,8,Aug,New Jersey
201409,66.9,2014,9,Sep,New Jersey
201410,57,2014,10,Oct,New Jersey
201411,42,2014,11,Nov,New Jersey
201412,38.7,2014,12,Dec,New Jersey
201501,27.9,2015,1,Jan,New Jersey
201502,22.3,2015,2,Feb,New Jersey
201503,35.9,2015,3,Mar,New Jersey
201504,51.5,2015,4,Apr,New Jersey
201505,66.1,2015,5,May,New Jersey
201506,70.3,2015,6,Jun,New Jersey
201507,75.2,2015,7,Jul,New Jersey
201508,74.3,2015,8,Aug,New Jersey
201509,70.7,2015,9,Sep,New Jersey
201510,54.5,2015,10,Oct,New Jersey
201511,49.7,2015,11,Nov,New Jersey
201512,48,2015,12,Dec,New Jersey
201601,31.4,2016,1,Jan,New Jersey
201602,36,2016,2,Feb,New Jersey
201603,47,2016,3,Mar,New Jersey
201604,50.7,2016,4,Apr,New Jersey
201605,60.2,2016,5,May,New Jersey
201606,70.6,2016,6,Jun,New Jersey
201607,77.2,2016,7,Jul,New Jersey
201608,76.9,2016,8,Aug,New Jersey
201609,69.7,2016,9,Sep,New Jersey
201610,56.7,2016,10,Oct,New Jersey
201611,46.7,2016,11,Nov,New Jersey
201612,36.3,2016,12,Dec,New Jersey
201701,36.2,2017,1,Jan,New Jersey
201702,40.4,2017,2,Feb,New Jersey
201703,38.9,2017,3,Mar,New Jersey
201704,55.9,2017,4,Apr,New Jersey
201705,60,2017,5,May,New Jersey
201706,70.4,2017,6,Jun,New Jersey
201707,75.5,2017,7,Jul,New Jersey
201708,71.6,2017,8,Aug,New Jersey
201709,68.2,2017,9,Sep,New Jersey
201710,60.4,2017,10,Oct,New Jersey
201711,44.4,2017,11,Nov,New Jersey
201712,33.2,2017,12,Dec,New Jersey
201801,29.2,2018,1,Jan,New Jersey
201802,39.4,2018,2,Feb,New Jersey
201803,38.3,2018,3,Mar,New Jersey
201804,48,2018,4,Apr,New Jersey
201805,65.2,2018,5,May,New Jersey
201806,70.1,2018,6,Jun,New Jersey
201807,76.2,2018,7,Jul,New Jersey
201808,76.8,2018,8,Aug,New Jersey
201809,70.2,2018,9,Sep,New Jersey
201810,56.4,2018,10,Oct,New Jersey
201811,42.5,2018,11,Nov,New Jersey
201812,37.8,2018,12,Dec,New Jersey
201901,31.6,2019,1,Jan,New Jersey
201902,34.7,2019,2,Feb,New Jersey
201903,39.4,2019,3,Mar,New Jersey
201904,54.8,2019,4,Apr,New Jersey
201905,62.8,2019,5,May,New Jersey
201906,70.6,2019,6,Jun,New Jersey
201907,78,2019,7,Jul,New Jersey
201908,74.5,2019,8,Aug,New Jersey
201909,69,2019,9,Sep,New Jersey
201910,58.2,2019,10,Oct,New Jersey
201911,41.3,2019,11,Nov,New Jersey
201912,36.4,2019,12,Dec,New Jersey
202001,37.3,2020,1,Jan,New Jersey
202002,39.1,2020,2,Feb,New Jersey
202003,46.3,2020,3,Mar,New Jersey
202004,48.7,2020,4,Apr,New Jersey
202005,59.1,2020,5,May,New Jersey
202006,71.5,2020,6,Jun,New Jersey
202007,78.8,2020,7,Jul,New Jersey
202008,75.5,2020,8,Aug,New Jersey
202009,66.8,2020,9,Sep,New Jersey
202010,57,2020,10,Oct,New Jersey
202011,49.2,2020,11,Nov,New Jersey
202012,37,2020,12,Dec,New Jersey
202101,33.7,2021,1,Jan,New Jersey
202102,32,2021,2,Feb,New Jersey
202103,44,2021,3,Mar,New Jersey
202104,52.6,2021,4,Apr,New Jersey
202105,60.8,2021,5,May,New Jersey
202106,71.8,2021,6,Jun,New Jersey
202107,75.7,2021,7,Jul,New Jersey
202108,75.9,2021,8,Aug,New Jersey
202109,68.7,2021,9,Sep,New Jersey
202110,61,2021,10,Oct,New Jersey
202111,43.6,2021,11,Nov,New Jersey
202112,41.2,2021,12,Dec,New Jersey
202201,28.6,2022,1,Jan,New Jersey
202202,35.6,2022,2,Feb,New Jersey
202203,43.9,2022,3,Mar,New Jersey
202204,51.1,2022,4,Apr,New Jersey
202205,63.2,2022,5,May,New Jersey
202206,69.9,2022,6,Jun,New Jersey
202207,77.9,2022,7,Jul,New Jersey
202208,77.2,2022,8,Aug,New Jersey
202209,67.6,2022,9,Sep,New Jersey
202210,54,2022,10,Oct,New Jersey
202211,47.7,2022,11,Nov,New Jersey
202212,35.6,2022,12,Dec,New Jersey
202301,41.1,2023,1,Jan,New Jersey
202302,39.1,2023,2,Feb,New Jersey
202303,42.3,2023,3,Mar,New Jersey
202304,55.3,2023,4,Apr,New Jersey
202305,59.2,2023,5,May,New Jersey
202306,67.7,2023,6,Jun,New Jersey
202307,76.9,2023,7,Jul,New Jersey
202308,72.9,2023,8,Aug,New Jersey
202309,67.7,2023,9,Sep,New Jersey
202310,58.2,2023,10,Oct,New Jersey
200001,38.9,2000,1,Jan,New Mexico
200002,43.7,2000,2,Feb,New Mexico
200003,45.7,2000,3,Mar,New Mexico
200004,55.5,2000,4,Apr,New Mexico
200005,66,2000,5,May,New Mexico
200006,70.7,2000,6,Jun,New Mexico
200007,74.6,2000,7,Jul,New Mexico
200008,73.2,2000,8,Aug,New Mexico
200009,68,2000,9,Sep,New Mexico
200010,53.9,2000,10,Oct,New Mexico
200011,37.1,2000,11,Nov,New Mexico
200012,35.2,2000,12,Dec,New Mexico
200101,31.8,2001,1,Jan,New Mexico
200102,39.3,2001,2,Feb,New Mexico
200103,44.4,2001,3,Mar,New Mexico
200104,54.2,2001,4,Apr,New Mexico
200105,63.1,2001,5,May,New Mexico
200106,71.5,2001,6,Jun,New Mexico
200107,75.2,2001,7,Jul,New Mexico
200108,71.5,2001,8,Aug,New Mexico
200109,66.7,2001,9,Sep,New Mexico
200110,56.8,2001,10,Oct,New Mexico
200111,45.7,2001,11,Nov,New Mexico
200112,34.7,2001,12,Dec,New Mexico
200201,36,2002,1,Jan,New Mexico
200202,37,2002,2,Feb,New Mexico
200203,43.6,2002,3,Mar,New Mexico
200204,57.3,2002,4,Apr,New Mexico
200205,62.7,2002,5,May,New Mexico
200206,73.8,2002,6,Jun,New Mexico
200207,73.8,2002,7,Jul,New Mexico
200208,73.2,2002,8,Aug,New Mexico
200209,65.4,2002,9,Sep,New Mexico
200210,52.8,2002,10,Oct,New Mexico
200211,42.5,2002,11,Nov,New Mexico
200212,34.5,2002,12,Dec,New Mexico
200301,40.2,2003,1,Jan,New Mexico
200302,38.6,2003,2,Feb,New Mexico
200303,45.1,2003,3,Mar,New Mexico
200304,52.9,2003,4,Apr,New Mexico
200305,63.2,2003,5,May,New Mexico
200306,69.2,2003,6,Jun,New Mexico
200307,76.8,2003,7,Jul,New Mexico
200308,73.5,2003,8,Aug,New Mexico
200309,66,2003,9,Sep,New Mexico
200310,58.9,2003,10,Oct,New Mexico
200311,44.6,2003,11,Nov,New Mexico
200312,36.8,2003,12,Dec,New Mexico
200401,36.6,2004,1,Jan,New Mexico
200402,35,2004,2,Feb,New Mexico
200403,49.7,2004,3,Mar,New Mexico
200404,51.4,2004,4,Apr,New Mexico
200405,63.1,2004,5,May,New Mexico
200406,69.9,2004,6,Jun,New Mexico
200407,72.3,2004,7,Jul,New Mexico
200408,69.3,2004,8,Aug,New Mexico
200409,63.9,2004,9,Sep,New Mexico
200410,54.2,2004,10,Oct,New Mexico
200411,41.4,2004,11,Nov,New Mexico
200412,35.7,2004,12,Dec,New Mexico
200501,39.9,2005,1,Jan,New Mexico
200502,40.1,2005,2,Feb,New Mexico
200503,43.1,2005,3,Mar,New Mexico
200504,51.7,2005,4,Apr,New Mexico
200505,61.6,2005,5,May,New Mexico
200506,69.8,2005,6,Jun,New Mexico
200507,75,2005,7,Jul,New Mexico
200508,70.8,2005,8,Aug,New Mexico
200509,67.3,2005,9,Sep,New Mexico
200510,55.2,2005,10,Oct,New Mexico
200511,45.3,2005,11,Nov,New Mexico
200512,36.8,2005,12,Dec,New Mexico
200601,38.2,2006,1,Jan,New Mexico
200602,40.1,2006,2,Feb,New Mexico
200603,45.3,2006,3,Mar,New Mexico
200604,56.2,2006,4,Apr,New Mexico
200605,65,2006,5,May,New Mexico
200606,73,2006,6,Jun,New Mexico
200607,74.6,2006,7,Jul,New Mexico
200608,70.2,2006,8,Aug,New Mexico
200609,60.9,2006,9,Sep,New Mexico
200610,53.6,2006,10,Oct,New Mexico
200611,45.3,2006,11,Nov,New Mexico
200612,34.5,2006,12,Dec,New Mexico
200701,30.8,2007,1,Jan,New Mexico
200702,39.2,2007,2,Feb,New Mexico
200703,47.6,2007,3,Mar,New Mexico
200704,51.6,2007,4,Apr,New Mexico
200705,60,2007,5,May,New Mexico
200706,69.8,2007,6,Jun,New Mexico
200707,73.3,2007,7,Jul,New Mexico
200708,73.7,2007,8,Aug,New Mexico
200709,67,2007,9,Sep,New Mexico
200710,56.5,2007,10,Oct,New Mexico
200711,46.1,2007,11,Nov,New Mexico
200712,35,2007,12,Dec,New Mexico
200801,32.5,2008,1,Jan,New Mexico
200802,39.6,2008,2,Feb,New Mexico
200803,44.9,2008,3,Mar,New Mexico
200804,51.6,2008,4,Apr,New Mexico
200805,60.2,2008,5,May,New Mexico
200806,71.9,2008,6,Jun,New Mexico
200807,72,2008,7,Jul,New Mexico
200808,71,2008,8,Aug,New Mexico
200809,63.7,2008,9,Sep,New Mexico
200810,54.9,2008,10,Oct,New Mexico
200811,44.6,2008,11,Nov,New Mexico
200812,36.8,2008,12,Dec,New Mexico
200901,37.8,2009,1,Jan,New Mexico
200902,41.8,2009,2,Feb,New Mexico
200903,47.2,2009,3,Mar,New Mexico
200904,51.7,2009,4,Apr,New Mexico
200905,63.6,2009,5,May,New Mexico
200906,69,2009,6,Jun,New Mexico
200907,74.8,2009,7,Jul,New Mexico
200908,72.2,2009,8,Aug,New Mexico
200909,63.9,2009,9,Sep,New Mexico
200910,52.5,2009,10,Oct,New Mexico
200911,45.2,2009,11,Nov,New Mexico
200912,31.6,2009,12,Dec,New Mexico
201001,33.6,2010,1,Jan,New Mexico
201002,35.1,2010,2,Feb,New Mexico
201003,43.1,2010,3,Mar,New Mexico
201004,52.7,2010,4,Apr,New Mexico
201005,59.9,2010,5,May,New Mexico
201006,72.6,2010,6,Jun,New Mexico
201007,73.4,2010,7,Jul,New Mexico
201008,72.3,2010,8,Aug,New Mexico
201009,68.3,2010,9,Sep,New Mexico
201010,56.7,2010,10,Oct,New Mexico
201011,42,2010,11,Nov,New Mexico
201012,40.4,2010,12,Dec,New Mexico
201101,33.8,2011,1,Jan,New Mexico
201102,35,2011,2,Feb,New Mexico
201103,49.2,2011,3,Mar,New Mexico
201104,55.6,2011,4,Apr,New Mexico
201105,59.6,2011,5,May,New Mexico
201106,73.1,2011,6,Jun,New Mexico
201107,76.6,2011,7,Jul,New Mexico
201108,76,2011,8,Aug,New Mexico
201109,66.3,2011,9,Sep,New Mexico
201110,55.3,2011,10,Oct,New Mexico
201111,43.5,2011,11,Nov,New Mexico
201112,31.4,2011,12,Dec,New Mexico
201201,38.6,2012,1,Jan,New Mexico
201202,38.2,2012,2,Feb,New Mexico
201203,47.8,2012,3,Mar,New Mexico
201204,56.6,2012,4,Apr,New Mexico
201205,63.4,2012,5,May,New Mexico
201206,74.2,2012,6,Jun,New Mexico
201207,74.4,2012,7,Jul,New Mexico
201208,73.9,2012,8,Aug,New Mexico
201209,66.2,2012,9,Sep,New Mexico
201210,56.1,2012,10,Oct,New Mexico
201211,46.6,2012,11,Nov,New Mexico
201212,36,2012,12,Dec,New Mexico
201301,32,2013,1,Jan,New Mexico
201302,36.1,2013,2,Feb,New Mexico
201303,46.6,2013,3,Mar,New Mexico
201304,52.6,2013,4,Apr,New Mexico
201305,61.6,2013,5,May,New Mexico
201306,74.1,2013,6,Jun,New Mexico
201307,73,2013,7,Jul,New Mexico
201308,72.3,2013,8,Aug,New Mexico
201309,66,2013,9,Sep,New Mexico
201310,52.6,2013,10,Oct,New Mexico
201311,42.7,2013,11,Nov,New Mexico
201312,34.5,2013,12,Dec,New Mexico
201401,36.4,2014,1,Jan,New Mexico
201402,41.9,2014,2,Feb,New Mexico
201403,46,2014,3,Mar,New Mexico
201404,52.3,2014,4,Apr,New Mexico
201405,60.1,2014,5,May,New Mexico
201406,72.4,2014,6,Jun,New Mexico
201407,74.2,2014,7,Jul,New Mexico
201408,70.5,2014,8,Aug,New Mexico
201409,66.5,2014,9,Sep,New Mexico
201410,57.4,2014,10,Oct,New Mexico
201411,42.4,2014,11,Nov,New Mexico
201412,37.6,2014,12,Dec,New Mexico
201501,35.6,2015,1,Jan,New Mexico
201502,41.4,2015,2,Feb,New Mexico
201503,47.6,2015,3,Mar,New Mexico
201504,52.5,2015,4,Apr,New Mexico
201505,58.3,2015,5,May,New Mexico
201506,71.6,2015,6,Jun,New Mexico
201507,73.1,2015,7,Jul,New Mexico
201508,73.4,2015,8,Aug,New Mexico
201509,69,2015,9,Sep,New Mexico
201510,57.5,2015,10,Oct,New Mexico
201511,43.4,2015,11,Nov,New Mexico
201512,35.9,2015,12,Dec,New Mexico
201601,34.3,2016,1,Jan,New Mexico
201602,42,2016,2,Feb,New Mexico
201603,48.3,2016,3,Mar,New Mexico
201604,52.3,2016,4,Apr,New Mexico
201605,59.4,2016,5,May,New Mexico
201606,73,2016,6,Jun,New Mexico
201607,76.9,2016,7,Jul,New Mexico
201608,70.1,2016,8,Aug,New Mexico
201609,65.9,2016,9,Sep,New Mexico
201610,59.6,2016,10,Oct,New Mexico
201611,46.7,2016,11,Nov,New Mexico
201612,37.8,2016,12,Dec,New Mexico
201701,37.2,2017,1,Jan,New Mexico
201702,44.5,2017,2,Feb,New Mexico
201703,51.2,2017,3,Mar,New Mexico
201704,53.7,2017,4,Apr,New Mexico
201705,60.1,2017,5,May,New Mexico
201706,72.8,2017,6,Jun,New Mexico
201707,74.6,2017,7,Jul,New Mexico
201708,70.8,2017,8,Aug,New Mexico
201709,66.4,2017,9,Sep,New Mexico
201710,56.4,2017,10,Oct,New Mexico
201711,50.2,2017,11,Nov,New Mexico
201712,38.7,2017,12,Dec,New Mexico
201801,37,2018,1,Jan,New Mexico
201802,41.3,2018,2,Feb,New Mexico
201803,47.2,2018,3,Mar,New Mexico
201804,55.1,2018,4,Apr,New Mexico
201805,65.5,2018,5,May,New Mexico
201806,74.3,2018,6,Jun,New Mexico
201807,75.1,2018,7,Jul,New Mexico
201808,73,2018,8,Aug,New Mexico
201809,66.9,2018,9,Sep,New Mexico
201810,53.9,2018,10,Oct,New Mexico
201811,41.2,2018,11,Nov,New Mexico
201812,35.6,2018,12,Dec,New Mexico
201901,35.6,2019,1,Jan,New Mexico
201902,38.1,2019,2,Feb,New Mexico
201903,45.6,2019,3,Mar,New Mexico
201904,53.9,2019,4,Apr,New Mexico
201905,58.1,2019,5,May,New Mexico
201906,69.4,2019,6,Jun,New Mexico
201907,75.5,2019,7,Jul,New Mexico
201908,75.3,2019,8,Aug,New Mexico
201909,69,2019,9,Sep,New Mexico
201910,52.2,2019,10,Oct,New Mexico
201911,43.5,2019,11,Nov,New Mexico
201912,37.2,2019,12,Dec,New Mexico
202001,37.1,2020,1,Jan,New Mexico
202002,38.5,2020,2,Feb,New Mexico
202003,48,2020,3,Mar,New Mexico
202004,54,2020,4,Apr,New Mexico
202005,65.1,2020,5,May,New Mexico
202006,72.5,2020,6,Jun,New Mexico
202007,76.6,2020,7,Jul,New Mexico
202008,76.2,2020,8,Aug,New Mexico
202009,65,2020,9,Sep,New Mexico
202010,56.6,2020,10,Oct,New Mexico
202011,47.5,2020,11,Nov,New Mexico
202012,35,2020,12,Dec,New Mexico
202101,35.1,2021,1,Jan,New Mexico
202102,37.3,2021,2,Feb,New Mexico
202103,44.8,2021,3,Mar,New Mexico
202104,53.2,2021,4,Apr,New Mexico
202105,62.7,2021,5,May,New Mexico
202106,73.1,2021,6,Jun,New Mexico
202107,73.3,2021,7,Jul,New Mexico
202108,72.2,2021,8,Aug,New Mexico
202109,68.3,2021,9,Sep,New Mexico
202110,55.6,2021,10,Oct,New Mexico
202111,47.6,2021,11,Nov,New Mexico
202112,42,2021,12,Dec,New Mexico
202201,35.6,2022,1,Jan,New Mexico
202202,35.1,2022,2,Feb,New Mexico
202203,44.5,2022,3,Mar,New Mexico
202204,55.3,2022,4,Apr,New Mexico
202205,64.8,2022,5,May,New Mexico
202206,72.6,2022,6,Jun,New Mexico
202207,76.3,2022,7,Jul,New Mexico
202208,71.9,2022,8,Aug,New Mexico
202209,68.1,2022,9,Sep,New Mexico
202210,54,2022,10,Oct,New Mexico
202211,40.2,2022,11,Nov,New Mexico
202212,37.3,2022,12,Dec,New Mexico
202301,35.7,2023,1,Jan,New Mexico
202302,37.3,2023,2,Feb,New Mexico
202303,44.2,2023,3,Mar,New Mexico
202304,52.1,2023,4,Apr,New Mexico
202305,62.3,2023,5,May,New Mexico
202306,69.6,2023,6,Jun,New Mexico
202307,78.6,2023,7,Jul,New Mexico
202308,75.2,2023,8,Aug,New Mexico
202309,68.9,2023,9,Sep,New Mexico
202310,57.5,2023,10,Oct,New Mexico
200001,19.2,2000,1,Jan,New York
200002,25.9,2000,2,Feb,New York
200003,37.9,2000,3,Mar,New York
200004,42.6,2000,4,Apr,New York
200005,56.4,2000,5,May,New York
200006,63.5,2000,6,Jun,New York
200007,64.8,2000,7,Jul,New York
200008,65.4,2000,8,Aug,New York
200009,58.3,2000,9,Sep,New York
200010,48.8,2000,10,Oct,New York
200011,36.3,2000,11,Nov,New York
