BAND,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,LAT_DD,LON_DD
B57865564368,04/14/2019,2019,4,45.39578,-74.92407
B57865508998,04/14/2019,2019,4,45.39589,-74.92424
B17815730108,04/18/2019,2019,4,45.45578,-74.945
B28165702627,04/18/2019,2019,4,45.45566,-74.94431
B57965966279,04/18/2019,2019,4,45.45578,-74.945
B97965967616,04/20/2019,2019,4,45.33282,-75.02774
B27965240605,04/22/2019,2019,4,45.39761,-75.39453
B57815095267,04/30/2019,2019,4,45.54793,-74.85849
B77815022722,05/01/2019,2019,5,45.54835,-74.86112
B87855764018,05/01/2019,2019,5,45.54835,-74.86112
B28025132623,05/02/2019,2019,5,45.54821,-74.86134
B97865508955,05/02/2019,2019,5,45.54686,-74.85934
B87815730097,05/03/2019,2019,5,45.50528,-75.18811
B57815095267,05/03/2019,2019,5,45.50528,-75.18811
B97815091891,05/04/2019,2019,5,45.58806,-74.47028
B58025528122,05/04/2019,2019,5,45.58806,-74.47028
B57855764904,03/19/2020,2020,3,45.14373,-74.50271
B67855767416,03/21/2020,2020,3,45.22484,-74.39072
B77815701761,03/21/2020,2020,3,45.25778,-74.59583
B67965246625,03/23/2020,2020,3,45.15908,-74.51666
B57815732351,03/25/2020,2020,3,45.15664,-74.52075
B67855764134,03/25/2020,2020,3,45.15664,-74.52075
B57855764904,03/27/2020,2020,3,45.20368,-74.4429
B67855764858,03/28/2020,2020,3,45.16381,-74.473
B77965934883,03/30/2020,2020,3,45.37539,-75.42694
B67855706705,05/03/2020,2020,5,45.1087,-75.3482
B57855484035,10/12/2020,2020,10,44.30933,-77.54744
B27865572785,10/18/2020,2020,10,45.30607,-75.08598
B47815714708,11/08/2020,2020,11,45.385,-74.90556
B87815732418,11/18/2020,2020,11,45.09895,-75.36041
B07815091800,11/21/2020,2020,11,45.10361,-75.25974
B57865574685,11/28/2020,2020,11,45.09389,-75.28013
B67865561256,11/28/2020,2020,11,45.09399,-75.27987
B77855767045,11/28/2020,2020,11,45.09399,-75.28002
B47965284868,11/10/2021,2021,11,45.27064,-75.2454
B77815097769,11/14/2021,2021,11,45.27064,-75.2454
B57865574685,11/20/2021,2021,11,45.10361,-75.23111
B97965395615,11/20/2021,2021,11,45.10361,-75.23111
B17815022828,11/20/2021,2021,11,45.09194,-75.35222
B77855715648,11/21/2021,2021,11,45.10361,-75.23111
B17815701101,11/21/2021,2021,11,45.09387,-75.28003
B77855767448,04/02/2022,2022,4,45.4489,-75.10509
B67865562187,04/16/2022,2022,4,45.09335,-75.28386
B58825023795,04/07/2000,2000,4,46.08333,-72.75
B88475783764,04/07/2000,2000,4,46.08333,-72.75
B58715871797,05/05/2000,2000,5,48.58333,-68.41667
B38475736133,05/05/2000,2000,5,48.58333,-68.41667
B88715867247,10/27/2000,2000,10,46.08333,-71.91667
B88715867247,11/02/2000,2000,11,46.08333,-71.91667
B58715876557,11/02/2000,2000,11,45.25,-73.25
B78475717824,11/02/2000,2000,11,46.08333,-71.91667
B58715876557,11/12/2000,2000,11,45.25,-73.25
B35935639546,11/12/2000,2000,11,45.25,-73.25
B35935639546,11/13/2000,2000,11,45.25,-73.25
B78475734287,11/15/2000,2000,11,46.08333,-71.91667
B48475054895,11/15/2000,2000,11,46.08333,-71.91667
B58715515725,11/18/2000,2000,11,46.08333,-71.91667
B58475625876,11/19/2000,2000,11,45.25,-73.75
B68475620607,03/27/2001,2001,3,45.08333,-73.41667
B78475666667,03/27/2001,2001,3,45.08333,-73.41667
B88475788308,04/16/2001,2001,4,46.08333,-72.75
B88475087818,05/04/2001,2001,5,48.41667,-68.58333
B35935639546,10/02/2001,2001,10,46.91667,-70.58333
B78475717754,10/20/2001,2001,10,45.25,-73.25
B35935639785,10/20/2001,2001,10,45.25,-73.25
B38475736133,10/20/2001,2001,10,45.25,-73.25
B35935639785,10/27/2001,2001,10,45.25,-73.25
B68475666616,10/28/2001,2001,10,45.25,-73.25
B18475782154,10/28/2001,2001,10,45.25,-73.25
B68475666616,11/03/2001,2001,11,45.25,-73.25
B78475788104,11/03/2001,2001,11,45.25,-73.25
B78475717754,11/03/2001,2001,11,45.25,-73.25
B38475736133,11/03/2001,2001,11,45.25,-73.25
B35935639785,11/03/2001,2001,11,45.25,-73.25
B68475620607,11/04/2001,2001,11,46.08333,-71.91667
B78475090505,11/04/2001,2001,11,46.08333,-71.91667
B78475627982,11/04/2001,2001,11,46.08333,-71.91667
B58715515725,11/08/2001,2001,11,46.08333,-71.91667
B48475868098,11/11/2001,2001,11,45.25,-73.25
B35935639785,11/11/2001,2001,11,45.25,-73.25
B78475736203,11/15/2001,2001,11,46.08333,-71.91667
B58475625876,11/15/2001,2001,11,46.08333,-71.91667
B48475868098,11/18/2001,2001,11,45.25,-73.25
B58495306676,12/01/2001,2001,12,45.25,-73.25
B58495315024,12/01/2001,2001,12,45.25,-73.25
B18475782154,12/01/2001,2001,12,45.25,-73.25
B68475620607,12/06/2001,2001,12,46.08333,-71.91667
B08825400788,03/17/2002,2002,3,45.08333,-73.25
B48475744894,03/17/2002,2002,3,45.08333,-73.25
B88475665044,04/05/2002,2002,4,46.08333,-72.75
B88475861485,04/21/2002,2002,4,46.25,-73.08333
B88475861485,04/22/2002,2002,4,46.25,-73.08333
B78475734447,04/24/2002,2002,4,46.08333,-72.75
B48475868098,04/24/2002,2002,4,46.08333,-72.75
B48495302655,05/10/2002,2002,5,47.08333,-70.75
B78715862798,05/22/2002,2002,5,47.08333,-70.91667
B08475620066,09/10/2002,2002,9,46.08333,-72.75
B48495384814,10/03/2002,2002,10,46.91667,-70.58333
B48475054895,10/10/2002,2002,10,47.08333,-70.41667
B58495301718,10/11/2002,2002,10,47.08333,-70.91667
B88825464655,10/13/2002,2002,10,47.91667,-69.58333
B58475092279,10/13/2002,2002,10,46.08333,-71.91667
B38495340200,10/13/2002,2002,10,46.08333,-71.91667
B48495348933,10/13/2002,2002,10,46.08333,-71.91667
B38495301088,10/13/2002,2002,10,46.41667,-71.91667
B38495302600,10/13/2002,2002,10,46.08333,-71.91667
B98495338909,10/18/2002,2002,10,48.41667,-68.75
B98495301949,10/18/2002,2002,10,45.25,-73.25
B38475738775,10/18/2002,2002,10,45.25,-73.25
B35935631065,10/18/2002,2002,10,45.25,-73.25
B58475785955,10/18/2002,2002,10,48.41667,-68.75
B48475054945,10/18/2002,2002,10,48.41667,-68.75
B48475868098,10/18/2002,2002,10,45.25,-73.25
B78475090505,10/18/2002,2002,10,48.41667,-68.75
B98475626958,10/18/2002,2002,10,48.41667,-68.75
B88495338643,10/29/2002,2002,10,46.08333,-71.91667
B48495334653,10/30/2002,2002,10,46.08333,-71.91667
B58475785955,11/01/2002,2002,11,49.25,-75.91667
B68495349674,11/05/2002,2002,11,45.25,-73.25
B38475738775,11/05/2002,2002,11,45.25,-73.25
B98495349184,11/06/2002,2002,11,46.08333,-71.91667
B38495383968,11/08/2002,2002,11,45.41667,-72.75
B78475622026,11/08/2002,2002,11,45.41667,-72.75
B88715862448,11/08/2002,2002,11,45.41667,-72.75
B88715867247,11/09/2002,2002,11,45.41667,-72.75
B58495347557,11/09/2002,2002,11,45.41667,-72.75
B88715862448,11/09/2002,2002,11,45.41667,-72.75
B68495349674,11/09/2002,2002,11,45.25,-73.25
B38495383968,11/09/2002,2002,11,45.41667,-72.75
B88475626162,11/09/2002,2002,11,45.41667,-72.75
B38495383904,11/09/2002,2002,11,45.41667,-72.75
B48475626092,11/09/2002,2002,11,45.41667,-72.75
B78475622026,11/09/2002,2002,11,45.41667,-72.75
B08495346074,11/09/2002,2002,11,45.41667,-72.75
B88475761686,11/09/2002,2002,11,45.41667,-72.75
B58495385185,11/09/2002,2002,11,45.41667,-72.75
B38495312762,11/09/2002,2002,11,45.41667,-72.75
B88475866766,11/09/2002,2002,11,45.41667,-72.75
B78475627982,11/09/2002,2002,11,45.41667,-72.75
B48495344789,11/10/2002,2002,11,45.41667,-72.75
B28495340239,11/10/2002,2002,11,45.41667,-72.75
B78475622026,11/10/2002,2002,11,45.41667,-72.75
B38495338048,11/10/2002,2002,11,45.41667,-72.75
B78715872257,11/12/2002,2002,11,45.41667,-72.75
B88715867247,11/12/2002,2002,11,45.41667,-72.75
B98495338909,11/12/2002,2002,11,45.41667,-72.75
B78475627982,11/12/2002,2002,11,45.41667,-72.75
B58715876557,11/12/2002,2002,11,45.41667,-72.75
B88475861808,11/14/2002,2002,11,45.25,-73.25
B38495383968,11/15/2002,2002,11,45.41667,-72.75
B48495344789,11/15/2002,2002,11,45.41667,-72.75
B38495383904,11/15/2002,2002,11,45.41667,-72.75
B78475732983,11/15/2002,2002,11,45.41667,-72.75
B78475788104,11/16/2002,2002,11,45.25,-73.25
B88495337603,11/16/2002,2002,11,45.41667,-72.75
B78475627868,11/16/2002,2002,11,45.25,-73.25
B88475861808,11/16/2002,2002,11,45.25,-73.25
B88475861485,11/22/2002,2002,11,45.41667,-72.75
B88475804847,11/22/2002,2002,11,45.41667,-72.75
B48495337774,03/26/2003,2003,3,45.25,-73.25
B78475860344,03/26/2003,2003,3,45.08333,-73.25
B18475745118,03/26/2003,2003,3,45.25,-73.25
B38715539979,03/26/2003,2003,3,45.08333,-73.25
B48495302655,03/26/2003,2003,3,45.08333,-73.25
B78715805455,03/27/2003,2003,3,45.25,-73.25
B38495331818,03/27/2003,2003,3,45.25,-73.25
B48495337774,03/27/2003,2003,3,45.25,-73.25
B58475052837,04/04/2003,2003,4,46.08333,-72.75
B38495301088,04/04/2003,2003,4,46.08333,-72.75
B78475861388,04/04/2003,2003,4,46.08333,-72.75
B58495306030,04/06/2003,2003,4,46.08333,-72.75
B78475787985,04/06/2003,2003,4,46.08333,-72.75
B88475866766,04/08/2003,2003,4,45.41667,-72.75
B18475667197,04/08/2003,2003,4,45.41667,-72.75
B78715538975,04/09/2003,2003,4,46.08333,-72.75
B18475745118,04/09/2003,2003,4,46.08333,-72.75
B58495384998,04/09/2003,2003,4,46.08333,-72.75
B78475052662,04/09/2003,2003,4,46.08333,-72.75
B48495306575,04/09/2003,2003,4,46.08333,-72.75
B18475091197,04/09/2003,2003,4,46.08333,-72.75
B88715862408,04/09/2003,2003,4,46.08333,-72.75
B58715876557,04/09/2003,2003,4,46.08333,-72.75
B48475054945,04/09/2003,2003,4,46.08333,-72.75
B08475620066,04/09/2003,2003,4,46.08333,-72.75
B58495385185,04/09/2003,2003,4,46.08333,-72.75
B38495348764,04/09/2003,2003,4,46.08333,-72.75
B88475804847,04/09/2003,2003,4,46.08333,-72.75
B88715862408,04/10/2003,2003,4,46.08333,-72.75
B78475866714,04/10/2003,2003,4,46.08333,-72.75
B18475745118,04/10/2003,2003,4,46.08333,-72.75
B18475782154,04/10/2003,2003,4,46.08333,-72.75
B48495337774,04/10/2003,2003,4,46.08333,-72.75
B78475734447,04/10/2003,2003,4,46.08333,-72.75
B78475052662,04/10/2003,2003,4,46.08333,-72.75
B48475054945,04/10/2003,2003,4,46.08333,-72.75
B78475666667,04/11/2003,2003,4,46.08333,-72.75
B38495383904,04/12/2003,2003,4,46.08333,-72.75
B88475783764,04/12/2003,2003,4,46.08333,-72.75
B18475091197,04/12/2003,2003,4,46.08333,-72.75
B78475860344,04/12/2003,2003,4,46.08333,-72.75
B48495314549,04/12/2003,2003,4,46.08333,-72.75
B88475783764,04/17/2003,2003,4,46.08333,-72.75
B38495336319,04/17/2003,2003,4,46.08333,-72.75
B78475860344,04/17/2003,2003,4,46.08333,-72.75
B18475745118,04/19/2003,2003,4,46.08333,-72.75
B78715872257,04/19/2003,2003,4,46.08333,-72.75
B78475761756,04/19/2003,2003,4,46.08333,-72.75
B38495336319,04/19/2003,2003,4,46.08333,-72.75
B78475860344,04/19/2003,2003,4,46.08333,-72.75
B48495314549,04/19/2003,2003,4,46.08333,-72.75
B78475666667,04/19/2003,2003,4,46.08333,-72.75
B58475788438,04/19/2003,2003,4,46.08333,-72.75
B78715872257,04/20/2003,2003,4,46.08333,-72.75
B18475745118,04/20/2003,2003,4,46.08333,-72.75
B38495344929,04/20/2003,2003,4,46.08333,-72.75
B18495385115,04/20/2003,2003,4,46.08333,-72.75
B88475665044,04/20/2003,2003,4,46.08333,-72.75
B58475788438,04/20/2003,2003,4,46.08333,-72.75
B48495314549,04/20/2003,2003,4,46.08333,-72.75
B78475761756,04/20/2003,2003,4,46.08333,-72.75
B88715507200,04/20/2003,2003,4,46.08333,-72.75
B48495314549,04/21/2003,2003,4,46.08333,-72.75
B38475804394,04/22/2003,2003,4,46.91667,-71.25
B78475732983,04/22/2003,2003,4,46.08333,-72.75
B98475091579,04/22/2003,2003,4,46.08333,-72.75
B98475749917,04/24/2003,2003,4,46.91667,-71.25
B78715805455,04/24/2003,2003,4,46.91667,-71.25
B28475804238,04/24/2003,2003,4,46.91667,-71.25
B48495314549,04/27/2003,2003,4,46.08333,-72.75
B78475666667,04/27/2003,2003,4,46.08333,-72.75
B98475626958,04/27/2003,2003,4,46.75,-71.25
B88495338643,04/28/2003,2003,4,46.91667,-70.75
B08495348079,04/28/2003,2003,4,46.91667,-70.75
B18475861744,04/28/2003,2003,4,46.91667,-70.75
B18475091197,04/28/2003,2003,4,46.91667,-70.75
B98495383995,04/28/2003,2003,4,47.08333,-70.41667
B08475089035,04/28/2003,2003,4,47.08333,-70.41667
B48495348933,04/28/2003,2003,4,47.25,-70.25
B35935631065,04/28/2003,2003,4,46.25,-73.08333
B88495333123,04/28/2003,2003,4,47.25,-70.25
B58475785955,05/02/2003,2003,5,48.58333,-68.41667
B88475089288,05/04/2003,2003,5,46.75,-71.08333
B78715805455,05/04/2003,2003,5,46.75,-71.08333
B18475782154,05/04/2003,2003,5,46.75,-71.08333
B88475761686,05/04/2003,2003,5,46.58333,-72.25
B78715872497,05/04/2003,2003,5,46.58333,-72.25
B78475087145,05/04/2003,2003,5,46.75,-71.08333
B58495306030,05/04/2003,2003,5,47.08333,-70.91667
B38495313883,05/04/2003,2003,5,46.58333,-72.25
B38495315005,05/04/2003,2003,5,46.58333,-72.25
B88475804847,05/04/2003,2003,5,46.58333,-72.25
B58475050858,05/04/2003,2003,5,46.58333,-72.25
B78475051380,05/04/2003,2003,5,46.58333,-72.25
B58475051255,05/04/2003,2003,5,46.58333,-71.25
B88495338643,05/04/2003,2003,5,46.75,-71.08333
B78715538975,05/04/2003,2003,5,46.75,-71.08333
B78475740848,05/09/2003,2003,5,46.25,-73.08333
B58715876557,05/09/2003,2003,5,46.58333,-72.25
B68475866784,05/10/2003,2003,5,46.58333,-72.25
B78475057345,05/10/2003,2003,5,46.58333,-72.25
B68685612258,05/11/2003,2003,5,46.58333,-72.25
B48475747014,05/11/2003,2003,5,46.58333,-72.25
B78475789084,05/12/2003,2003,5,46.25,-73.08333
B48475088475,05/12/2003,2003,5,46.25,-73.08333
B68715866376,05/14/2003,2003,5,46.75,-71.25
B08495348079,05/14/2003,2003,5,46.75,-71.25
B78715805455,05/16/2003,2003,5,46.75,-71.25
B48495915779,10/11/2003,2003,10,45.75,-72.08333
B48495911299,10/14/2003,2003,10,46.91667,-70.75
B78475051380,10/17/2003,2003,10,46.91667,-70.58333
B78475052662,10/18/2003,2003,10,46.08333,-71.91667
B38495312762,10/19/2003,2003,10,46.08333,-71.91667
B08495387037,10/23/2003,2003,10,45.25,-73.25
B38475738775,10/24/2003,2003,10,45.41667,-72.75
B48495344789,10/24/2003,2003,10,45.41667,-72.75
B88475861808,10/31/2003,2003,10,46.08333,-71.91667
B88475054644,11/02/2003,2003,11,45.41667,-72.75
B88475054644,11/03/2003,2003,11,45.41667,-72.75
B38715539979,11/03/2003,2003,11,45.41667,-72.75
B88475785838,11/03/2003,2003,11,45.41667,-72.75
B98495919721,11/03/2003,2003,11,45.41667,-72.75
B88475868687,11/03/2003,2003,11,45.41667,-72.75
B58495918558,11/03/2003,2003,11,45.41667,-72.75
B78475732983,11/03/2003,2003,11,45.41667,-72.75
B88495919839,11/03/2003,2003,11,45.41667,-72.75
B58495315823,11/03/2003,2003,11,45.41667,-72.75
B98475091579,11/03/2003,2003,11,45.41667,-72.75
B48715504624,11/03/2003,2003,11,45.41667,-72.75
B98495910109,11/03/2003,2003,11,45.41667,-72.75
B28475804238,11/03/2003,2003,11,45.41667,-72.75
B98495330743,11/07/2003,2003,11,45.41667,-72.75
B98495271624,11/09/2003,2003,11,45.41667,-72.75
B58475092279,11/09/2003,2003,11,45.41667,-72.75
B58495918558,11/09/2003,2003,11,45.41667,-72.75
B38495302600,11/09/2003,2003,11,45.41667,-72.75
B68475761411,11/09/2003,2003,11,45.41667,-72.75
B78495387985,11/09/2003,2003,11,45.41667,-72.75
B88475087818,11/09/2003,2003,11,45.41667,-72.75
B58495315823,11/09/2003,2003,11,45.41667,-72.75
B38475738775,11/10/2003,2003,11,45.41667,-72.75
B48495344789,11/10/2003,2003,11,45.41667,-72.75
B48715504624,11/10/2003,2003,11,45.41667,-72.75
B58475092279,11/10/2003,2003,11,45.41667,-72.75
B58715871797,11/10/2003,2003,11,45.41667,-72.75
B98495271624,11/10/2003,2003,11,45.41667,-72.75
B98495919721,11/10/2003,2003,11,45.41667,-72.58333
B88475087818,11/10/2003,2003,11,45.41667,-72.75
B58495315024,11/10/2003,2003,11,45.41667,-72.75
B48495337774,11/10/2003,2003,11,45.41667,-72.75
B88475788308,11/10/2003,2003,11,45.41667,-72.58333
B48475054945,11/10/2003,2003,11,45.41667,-72.75
B98495301949,11/10/2003,2003,11,45.41667,-72.75
B58495908554,11/12/2003,2003,11,45.41667,-73.25
B08495900869,11/12/2003,2003,11,45.41667,-72.75
B98495271624,11/12/2003,2003,11,45.41667,-72.75
B35935639785,11/12/2003,2003,11,45.41667,-72.75
B98495919721,11/12/2003,2003,11,45.41667,-72.75
B88475087818,11/12/2003,2003,11,45.41667,-72.75
B48715504624,11/12/2003,2003,11,45.41667,-72.75
B48495337774,11/12/2003,2003,11,45.41667,-72.75
B68475736947,11/12/2003,2003,11,45.41667,-72.75
B88495387845,11/12/2003,2003,11,45.41667,-72.75
B88475788308,11/12/2003,2003,11,45.41667,-72.75
B48495915779,11/12/2003,2003,11,45.41667,-72.75
B78495387985,11/12/2003,2003,11,45.41667,-72.75
B78475627868,11/12/2003,2003,11,45.41667,-72.75
B38495302600,11/12/2003,2003,11,45.41667,-72.75
B88495338643,11/12/2003,2003,11,45.41667,-72.75
B48495344789,11/12/2003,2003,11,45.41667,-72.75
B58715871797,11/12/2003,2003,11,45.41667,-72.75
B88475804847,11/13/2003,2003,11,46.58333,-70.25
B68475667886,11/15/2003,2003,11,46.08333,-71.91667
B68475761411,11/15/2003,2003,11,45.41667,-72.75
B48475057777,11/15/2003,2003,11,45.41667,-72.75
B78475736203,11/15/2003,2003,11,45.41667,-72.75
B58495908554,11/16/2003,2003,11,45.25,-73.25
B38495383968,11/16/2003,2003,11,45.25,-73.25
B58495934679,11/21/2003,2003,11,45.41667,-72.75
B98495301949,11/21/2003,2003,11,45.41667,-72.75
B88475761686,11/21/2003,2003,11,45.41667,-72.75
B98495271624,11/21/2003,2003,11,45.41667,-72.75
B98495911004,11/21/2003,2003,11,45.41667,-72.75
B98495330743,11/21/2003,2003,11,45.41667,-72.75
B58495384998,11/22/2003,2003,11,46.08333,-71.91667
B78475736203,11/22/2003,2003,11,45.41667,-72.75
B88475626162,11/22/2003,2003,11,45.41667,-72.75
B78475866714,11/22/2003,2003,11,45.41667,-72.75
B68475761411,11/22/2003,2003,11,45.41667,-72.75
B98475091579,11/22/2003,2003,11,45.41667,-72.75
B88495933369,11/22/2003,2003,11,45.41667,-72.75
B38495933909,11/22/2003,2003,11,46.08333,-71.91667
B88495271925,11/22/2003,2003,11,45.41667,-72.75
B48475706657,11/22/2003,2003,11,45.41667,-72.75
B68475620607,11/22/2003,2003,11,46.08333,-71.91667
B35935631065,11/22/2003,2003,11,46.08333,-71.91667
B48715504624,11/22/2003,2003,11,45.41667,-72.75
B58495301718,11/22/2003,2003,11,45.41667,-72.75
B98495933915,11/22/2003,2003,11,45.41667,-72.75
B38495331818,11/22/2003,2003,11,45.41667,-72.75
B78495907820,11/22/2003,2003,11,45.41667,-72.58333
B38715868398,11/23/2003,2003,11,45.41667,-72.58333
B58475052850,11/23/2003,2003,11,45.41667,-72.75
B28495340239,11/23/2003,2003,11,45.41667,-72.75
B58495330750,11/23/2003,2003,11,45.41667,-72.75
B08495909010,11/23/2003,2003,11,45.41667,-72.75
B58495384998,11/26/2003,2003,11,45.41667,-72.58333
B28495340239,11/26/2003,2003,11,45.41667,-72.58333
B38495330935,11/26/2003,2003,11,45.41667,-72.58333
B38715868398,11/26/2003,2003,11,45.41667,-72.58333
B58495908554,11/26/2003,2003,11,45.41667,-72.58333
B68475761411,11/26/2003,2003,11,45.41667,-72.58333
B18495915731,11/26/2003,2003,11,45.41667,-72.58333
B35935631065,11/26/2003,2003,11,45.41667,-72.58333
B18475091197,11/26/2003,2003,11,45.41667,-72.58333
B48495915779,11/26/2003,2003,11,45.41667,-72.58333
B88495933369,11/26/2003,2003,11,45.41667,-72.58333
B08495909010,11/26/2003,2003,11,45.41667,-72.58333
B38715868398,11/27/2003,2003,11,45.41667,-72.58333
B35935631065,11/27/2003,2003,11,45.41667,-72.58333
B78495907820,11/27/2003,2003,11,45.41667,-72.58333
B58495384998,11/27/2003,2003,11,45.41667,-72.58333
B38495330935,11/27/2003,2003,11,45.41667,-72.58333
B88495387818,11/27/2003,2003,11,45.41667,-72.58333
B18495915731,11/27/2003,2003,11,45.41667,-72.58333
B18475091197,11/27/2003,2003,11,45.41667,-72.58333
B88715867247,11/29/2003,2003,11,47.91667,-69.58333
B78475089148,03/24/2004,2004,3,45.08333,-73.25
B58475092279,03/24/2004,2004,3,45.08333,-73.25
B68475667886,03/24/2004,2004,3,45.08333,-73.25
B58715535425,03/24/2004,2004,3,45.08333,-73.25
B78495346716,03/26/2004,2004,3,45.25,-73.08333
B58715535425,03/26/2004,2004,3,45.25,-73.08333
B58495906755,03/29/2004,2004,3,46.08333,-72.75
B88475784298,03/30/2004,2004,3,46.08333,-72.75
B48475787938,04/02/2004,2004,4,46.08333,-72.75
B58475749637,04/04/2004,2004,4,46.08333,-72.75
B98495384954,04/06/2004,2004,4,46.25,-73.08333
B88495387845,04/06/2004,2004,4,46.25,-73.08333
B88475865566,04/06/2004,2004,4,46.25,-73.08333
B78495387028,04/06/2004,2004,4,46.25,-73.08333
B78475091547,04/06/2004,2004,4,46.25,-73.08333
B88475784298,04/06/2004,2004,4,45.41667,-72.75
B78495906716,04/06/2004,2004,4,45.41667,-72.75
B28495271645,04/08/2004,2004,4,45.41667,-72.75
B58475051255,04/08/2004,2004,4,45.41667,-72.75
B38715868398,04/08/2004,2004,4,45.41667,-72.75
B38495331653,04/09/2004,2004,4,46.08333,-72.75
B38495383968,04/09/2004,2004,4,46.08333,-72.75
B48495384814,04/09/2004,2004,4,46.08333,-72.75
B58475788438,04/09/2004,2004,4,46.08333,-72.75
B48495271694,04/09/2004,2004,4,46.08333,-72.75
B28495270364,04/09/2004,2004,4,46.08333,-72.75
B78495387028,04/09/2004,2004,4,49.08333,-68.75
B98495919721,04/10/2004,2004,4,46.08333,-72.75
B78475627982,04/10/2004,2004,4,46.08333,-72.75
B78475717824,04/10/2004,2004,4,46.08333,-72.75
B58475749637,04/10/2004,2004,4,46.08333,-72.75
B48475057777,04/10/2004,2004,4,46.08333,-72.75
B78475761756,04/10/2004,2004,4,46.08333,-72.75
B18475745118,04/10/2004,2004,4,46.08333,-72.75
B78475057345,04/10/2004,2004,4,46.08333,-72.75
B08495346074,04/11/2004,2004,4,46.08333,-72.75
B88825464655,04/11/2004,2004,4,49.08333,-68.75
B78715805455,04/14/2004,2004,4,46.91667,-71.25
B78475083064,04/14/2004,2004,4,47.08333,-70.41667
B48495349135,04/14/2004,2004,4,47.25,-70.25
B48495347778,04/14/2004,2004,4,46.91667,-71.25
B78475789084,04/15/2004,2004,4,46.25,-73.08333
B78495387028,04/15/2004,2004,4,46.25,-73.08333
B88825464655,04/15/2004,2004,4,46.25,-73.08333
B88475861441,04/15/2004,2004,4,46.25,-73.08333
B78715872497,04/15/2004,2004,4,46.25,-73.08333
B68715866376,04/15/2004,2004,4,46.25,-73.08333
B98495349184,04/15/2004,2004,4,46.25,-73.08333
B48495934629,04/15/2004,2004,4,46.25,-73.08333
B18495918618,04/15/2004,2004,4,46.25,-73.08333
B98495271785,04/15/2004,2004,4,46.25,-73.08333
B28495271881,04/15/2004,2004,4,46.25,-73.08333
B48495347778,04/15/2004,2004,4,46.91667,-71.08333
B68475861674,04/15/2004,2004,4,46.91667,-71.08333
B88495338643,04/15/2004,2004,4,46.08333,-72.75
B58475749637,04/15/2004,2004,4,46.08333,-72.75
B78715805455,04/15/2004,2004,4,46.91667,-71.08333
B08475089035,04/16/2004,2004,4,47.08333,-70.41667
B38495331653,04/16/2004,2004,4,46.08333,-72.75
